calories,protein,carbohydrate,fiber,total_fat,sugars,vitamin_d,vitamin_b12,Cluster,Cluster_Label,Diet_Recommendation
-0.3490318610056007,0.5037400381751762,-0.7871682779442251,-0.47788765135673994,0.02801638131537395,-0.44439745617743753,-0.11777082401649043,-0.20875134182472643,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.1841827905999354,1.8665127369742882,-0.8113753939456821,-0.47788765135673994,-0.2311926920802746,-0.49250904080303715,0.01972862610092222,-0.1314980911107447,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.30781959340418436,1.704119613981502,-0.8113753939456821,-0.47788765135673994,-0.31970310738610586,-0.49250904080303715,0.18958088801066725,-0.10106499234463069,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
0.7401494970318306,-0.25124553363339097,2.2915367480592823,1.9114653168922897,-0.5662678357380643,1.1622378849562232,-0.11777082401649043,0.35074947395229283,0,High-Protein Foods,Great for muscle building & weight management. Include in a balanced PCOS diet!
2.8890748791056815,-1.062261481211399,-0.7857011800047428,-0.47788765135673994,4.453537146606935,-0.49250904080303715,3.352068240711158,-0.2579125013699875,0,High-Protein Foods,Great for muscle building & weight management. Include in a balanced PCOS diet!
-0.41379399580782633,0.07828904928179505,-0.06535609171895672,-0.3139124476533751,-0.49672393799776826,-0.27382001977758424,-0.10968262106840733,-0.17831824305861244,2,Balanced Diet,Good for general well-being. Ensure portion control for PCOS.
-0.301932126603982,1.5417264909887156,-0.8113753939456821,-0.47788765135673994,-0.21854834703658446,-0.49250904080303715,0.035905031997088416,-0.0823369315654836,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
2.082491927477962,1.0070637527142212,0.014233971497955552,1.4195397057821952,2.4304419396165073,-0.16812032628194867,-0.11777082401649043,-0.2813225773439214,0,High-Protein Foods,Great for muscle building & weight management. Include in a balanced PCOS diet!
0.4752134910227257,-0.5190517364635997,0.6990019347512969,-0.1967873021509717,0.15445983175227568,-0.06387855959314948,-0.11777082401649043,-0.2813225773439214,0,High-Protein Foods,Great for muscle building & weight management. Include in a balanced PCOS diet!
-0.16063292339912605,-0.802052617468572,0.3498326251545208,0.1780131634567192,-0.2375148646021197,-0.4699111752970737,-0.11777082401649043,-0.2813225773439214,0,High-Protein Foods,Great for muscle building & weight management. Include in a balanced PCOS diet!
